year,value,anomaly,month,state
1943,75.8,-1.1,10,AL
1944,77.9,1.0,10,AL
1945,75.6,-1.3,10,AL
1946,77.3,0.4,10,AL
1947,80.6,3.7,10,AL
1948,75.4,-1.5,10,AL
1949,79.2,2.3,10,AL
1950,78.5,1.6,10,AL
1951,78.8,1.9,10,AL
1952,72.6,-4.3,10,AL
1953,80.1,3.2,10,AL
1954,79.6,2.7,10,AL
1955,76.7,-0.2,10,AL
1956,76.9,0.0,10,AL
1957,70,-6.9,10,AL
1958,75.1,-1.8,10,AL
1959,75.4,-1.5,10,AL
1960,77.6,0.7,10,AL
1961,77.3,0.4,10,AL
1962,78.9,2.0,10,AL
1963,81.6,4.7,10,AL
1964,72.8,-4.1,10,AL
1965,74.8,-2.1,10,AL
1966,74.3,-2.6,10,AL
1967,75.6,-1.3,10,AL
1968,77.1,0.2,10,AL
1969,75.4,-1.5,10,AL
1970,75.3,-1.6,10,AL
1971,79.5,2.6,10,AL
1972,75.5,-1.4,10,AL
1973,79.6,2.7,10,AL
1974,75.3,-1.6,10,AL
1975,75.7,-1.2,10,AL
1976,70.5,-6.4,10,AL
1977,72.9,-4.0,10,AL
1978,77.6,0.7,10,AL
1979,76.7,-0.2,10,AL
1980,73.5,-3.4,10,AL
1981,74.2,-2.7,10,AL
1982,76.7,-0.2,10,AL
1983,76.1,-0.8,10,AL
1984,81.1,4.2,10,AL
1985,77.4,0.5,10,AL
1986,75.6,-1.3,10,AL
1987,74.3,-2.6,10,AL
1988,71.6,-5.3,10,AL
1989,75.4,-1.5,10,AL
1990,77.7,0.8,10,AL
1991,78.1,1.2,10,AL
1992,74.4,-2.5,10,AL
1993,74.8,-2.1,10,AL
1994,73.6,-3.3,10,AL
1995,75.8,-1.1,10,AL
1996,74.6,-2.3,10,AL
1997,75.8,-1.1,10,AL
1998,80,3.1,10,AL
1999,76.6,-0.3,10,AL
2000,79.7,2.8,10,AL
2001,74.4,-2.5,10,AL
2002,75.8,-1.1,10,AL
2003,75.9,-1.0,10,AL
2004,78.4,1.5,10,AL
2005,76.5,-0.4,10,AL
2006,75,-1.9,10,AL
2007,78.3,1.4,10,AL
2008,74.3,-2.6,10,AL
2009,72.8,-4.1,10,AL
2010,80.1,3.2,10,AL
2011,74.6,-2.3,10,AL
2012,74.4,-2.5,10,AL
2013,76.3,-0.6,10,AL
2014,78.4,1.5,10,AL
2015,76.6,-0.3,10,AL
1895,65.1,-0.9,11,AL
1896,68.9,2.9,11,AL
1897,67.1,1.1,11,AL
1898,61,-5.0,11,AL
1899,67.8,1.8,11,AL
1900,66.4,0.4,11,AL
1901,62.7,-3.3,11,AL
1902,69.2,3.2,11,AL
1903,62.5,-3.5,11,AL
1904,64.9,-1.1,11,AL
1905,68,2.0,11,AL
1906,68.8,2.8,11,AL
1907,62.8,-3.2,11,AL
1908,70.3,4.3,11,AL
1909,74.8,8.8,11,AL
1910,64.1,-1.9,11,AL
1911,62.6,-3.4,11,AL
1912,64.8,-1.2,11,AL
1913,70.1,4.1,11,AL
1914,65.8,-0.2,11,AL
1915,70.4,4.4,11,AL
1916,68.5,2.5,11,AL
1917,64.3,-1.7,11,AL
1918,64.5,-1.5,11,AL
1919,69,3.0,11,AL
1920,63.3,-2.7,11,AL
1921,70.1,4.1,11,AL
1922,69,3.0,11,AL
1923,63.7,-2.3,11,AL
1924,69.7,3.7,11,AL
1925,63.2,-2.8,11,AL
1926,61.5,-4.5,11,AL
1927,71.4,5.4,11,AL
1928,64.5,-1.5,11,AL
1929,62.6,-3.4,11,AL
1930,62.6,-3.4,11,AL
1931,73,7.0,11,AL
1932,60.5,-5.5,11,AL
1933,67.2,1.2,11,AL
1934,68.4,2.4,11,AL
1935,66.1,0.1,11,AL
1936,64.1,-1.9,11,AL
1937,61.4,-4.6,11,AL
1938,68.6,2.6,11,AL
1939,64.1,-1.9,11,AL
1940,65,-1.0,11,AL
1941,66.1,0.1,11,AL
1942,69.5,3.5,11,AL
1943,65.9,-0.1,11,AL
1944,65.4,-0.6,11,AL
1945,68.2,2.2,11,AL
1946,69.9,3.9,11,AL
1947,61.7,-4.3,11,AL
1948,66.8,0.8,11,AL
1949,66.5,0.5,11,AL
1950,62.8,-3.2,11,AL
1951,61.3,-4.7,11,AL
1952,65.6,-0.4,11,AL
1953,66.6,0.6,11,AL
1954,63.9,-2.1,11,AL
1955,65.3,-0.7,11,AL
1956,64.6,-1.4,11,AL
1957,65.5,-0.5,11,AL
1958,68.9,2.9,11,AL
1959,64.6,-1.4,11,AL
1960,67,1.0,11,AL
1961,67,1.0,11,AL
1962,63,-3.0,11,AL
1963,66,0.0,11,AL
1964,69,3.0,11,AL
1965,69.1,3.1,11,AL
1966,67.2,1.2,11,AL
1967,64,-2.0,11,AL
1968,62.8,-3.2,11,AL
1969,64.4,-1.6,11,AL
1970,62.1,-3.9,11,AL
1971,65.2,-0.8,11,AL
1972,60.5,-5.5,11,AL
1973,70,4.0,11,AL
1974,66,0.0,11,AL
1975,66.5,0.5,11,AL
1976,58.3,-7.7,11,AL
1977,65.9,-0.1,11,AL
1978,72.3,6.3,11,AL
1979,65.8,-0.2,11,AL
1980,64.1,-1.9,11,AL
1981,68.8,2.8,11,AL
1982,66.7,0.7,11,AL
1983,66,0.0,11,AL
1984,64.5,-1.5,11,AL
1985,71.2,5.2,11,AL
1986,67.9,1.9,11,AL
1987,69,3.0,11,AL
1988,68.4,2.4,11,AL
1989,66.7,0.7,11,AL
1990,71.3,5.3,11,AL
1991,63,-3.0,11,AL
1992,63.2,-2.8,11,AL
1993,64.2,-1.8,11,AL
1994,69.6,3.6,11,AL
1995,61.8,-4.2,11,AL
1996,64,-2.0,11,AL
1997,60.7,-5.3,11,AL
1998,69.6,3.6,11,AL
1999,70.1,4.1,11,AL
2000,63.6,-2.4,11,AL
2001,73.6,7.6,11,AL
2002,62.2,-3.8,11,AL
2003,70.9,4.9,11,AL
2004,67.5,1.5,11,AL
2005,68.9,2.9,11,AL
2006,65.8,-0.2,11,AL
2007,67.4,1.4,11,AL
2008,64.5,-1.5,11,AL
2009,65.7,-0.3,11,AL
2010,68.1,2.1,11,AL
2011,67.5,1.5,11,AL
2012,65.5,-0.5,11,AL
2013,63.3,-2.7,11,AL
2014,61.2,-4.8,11,AL
2015,69.2,3.2,11,AL
1895,57.1,-0.3,12,AL
1896,57.7,0.3,12,AL
1897,58,0.6,12,AL
1898,54.3,-3.1,12,AL
1899,55.6,-1.8,12,AL
1900,57.5,0.1,12,AL
1901,53.7,-3.7,12,AL
1902,55.6,-1.8,12,AL
1903,52.8,-4.6,12,AL
1904,57,-0.4,12,AL
1905,52.7,-4.7,12,AL
1906,60.4,3.0,12,AL
1907,55.5,-1.9,12,AL
1908,61.6,4.2,12,AL
1909,52.1,-5.3,12,AL
1910,53.2,-4.2,12,AL
1911,60.1,2.7,12,AL
1912,56.9,-0.5,12,AL
1913,57.2,-0.2,12,AL
1914,51.5,-5.9,12,AL
1915,58,0.6,12,AL
1916,58.2,0.8,12,AL
1917,50.9,-6.5,12,AL
1918,59.5,2.1,12,AL
1919,58.8,1.4,12,AL
1920,55.2,-2.2,12,AL
1921,62.6,5.2,12,AL
1922,63.7,6.3,12,AL
1923,62.8,5.4,12,AL
1924,58.5,1.1,12,AL
1925,55.7,-1.7,12,AL
1926,61.8,4.4,12,AL
1927,57,-0.4,12,AL
1928,58.3,0.9,12,AL
1929,56.2,-1.2,12,AL
1930,52.3,-5.1,12,AL
1931,63.6,6.2,12,AL
1932,58.9,1.5,12,AL
1933,66.5,9.1,12,AL
1934,55.3,-2.1,12,AL
1935,49.4,-8.0,12,AL
1936,58.5,1.1,12,AL
1937,55.9,-1.5,12,AL
1938,57.7,0.3,12,AL
1939,60,2.6,12,AL
1940,60.1,2.7,12,AL
1941,59.9,2.5,12,AL
1942,58.4,1.0,12,AL
1943,56.4,-1.0,12,AL
1944,55.7,-1.7,12,AL
1945,50.9,-6.5,12,AL
1946,63.1,5.7,12,AL
1947,59.2,1.8,12,AL
1948,60,2.6,12,AL
1949,60.2,2.8,12,AL
1950,51.7,-5.7,12,AL
1951,61.7,4.3,12,AL
1952,56.1,-1.3,12,AL
1953,54.8,-2.6,12,AL
1954,56.6,-0.8,12,AL
1955,56.8,-0.6,12,AL
1956,66.1,8.7,12,AL
1957,59.4,2.0,12,AL
1958,54,-3.4,12,AL
1959,57.9,0.5,12,AL
1960,53.7,-3.7,12,AL
1961,57.1,-0.3,12,AL
1962,54.4,-3.0,12,AL
1963,48.8,-8.6,12,AL
1964,58.9,1.5,12,AL
1965,59.3,1.9,12,AL
1966,56.4,-1.0,12,AL
1967,60.6,3.2,12,AL
1968,54.3,-3.1,12,AL
1969,55.1,-2.3,12,AL
1970,61.5,4.1,12,AL
1971,64.3,6.9,12,AL
1972,59.2,1.8,12,AL
1973,57.9,0.5,12,AL
1974,57.5,0.1,12,AL
1975,56.5,-0.9,12,AL
1976,54.2,-3.2,12,AL
1977,56,-1.4,12,AL
1978,59.3,1.9,12,AL
1979,57.6,0.2,12,AL
1980,58,0.6,12,AL
1981,53.5,-3.9,12,AL
1982,62,4.6,12,AL
1983,52.1,-5.3,12,AL
1984,66.6,9.2,12,AL
1985,54,-3.4,12,AL
1986,54.5,-2.9,12,AL
1987,61.5,4.1,12,AL
1988,59.3,1.9,12,AL
1989,49.1,-8.3,12,AL
1990,62,4.6,12,AL
1991,60.8,3.4,12,AL
1992,55.9,-1.5,12,AL
1993,55.7,-1.7,12,AL
1994,59.8,2.4,12,AL
1995,55.2,-2.2,12,AL
1996,60.6,3.2,12,AL
1997,54.8,-2.6,12,AL
1998,60.9,3.5,12,AL
1999,59.5,2.1,12,AL
2000,49.8,-7.6,12,AL
2001,62,4.6,12,AL
2002,56.3,-1.1,12,AL
2003,56.3,-1.1,12,AL
2004,56.8,-0.6,12,AL
2005,55.5,-1.9,12,AL
2006,61.8,4.4,12,AL
2007,62.6,5.2,12,AL
2008,60.3,2.9,12,AL
2009,54.1,-3.3,12,AL
2010,51.8,-5.6,12,AL
2011,60.2,2.8,12,AL
2012,61.8,4.4,12,AL
2013,58.2,0.8,12,AL
2014,60.2,2.8,12,AL
2015,66.7,9.3,12,AL
1895,46,-3.4,01,AR
1896,48.9,-0.5,01,AR
1897,46.8,-2.6,01,AR
1898,52.5,3.1,01,AR
1899,48.2,-1.2,01,AR
1900,52.1,2.7,01,AR
1901,54.7,5.3,01,AR
1902,47.3,-2.1,01,AR
1903,48.4,-1.0,01,AR
1904,49.6,0.2,01,AR
1905,41.2,-8.2,01,AR
1906,52.1,2.7,01,AR
1907,58.4,9.0,01,AR
1908,50.3,0.9,01,AR
1909,52.1,2.7,01,AR
1910,51.8,2.4,01,AR
1911,56.5,7.1,01,AR
1912,44,-5.4,01,AR
1913,53.4,4.0,01,AR
1914,55.9,6.5,01,AR
1915,46.9,-2.5,01,AR
1916,53,3.6,01,AR
1917,52.9,3.5,01,AR
1918,37,-12.4,01,AR
1919,50.8,1.4,01,AR
1920,47.1,-2.3,01,AR
1921,55.5,6.1,01,AR
1922,46.1,-3.3,01,AR
1923,57.8,8.4,01,AR
1924,44.5,-4.9,01,AR
1925,49.3,-0.1,01,AR
1926,49.2,-0.2,01,AR
1927,50.7,1.3,01,AR
1928,52.5,3.1,01,AR
1929,48.3,-1.1,01,AR
1930,41.8,-7.6,01,AR
1931,51.8,2.4,01,AR
1932,54.8,5.4,01,AR
1933,57.6,8.2,01,AR
1934,53.2,3.8,01,AR
1935,53.3,3.9,01,AR
1936,46.5,-2.9,01,AR
1937,48.7,-0.7,01,AR
1938,51.3,1.9,01,AR
1939,55.2,5.8,01,AR
1940,36.9,-12.5,01,AR
1941,52.7,3.3,01,AR
1942,49.3,-0.1,01,AR
1943,53.7,4.3,01,AR
1944,51.4,2.0,01,AR
1945,48.9,-0.5,01,AR
1946,49.2,-0.2,01,AR
1947,50.5,1.1,01,AR
1948,42,-7.4,01,AR
1949,49.8,0.4,01,AR
1950,56.6,7.2,01,AR
1951,52,2.6,01,AR
1952,56.4,7.0,01,AR
1953,55.3,5.9,01,AR
1954,51.4,2.0,01,AR
1955,50.7,1.3,01,AR
1956,48.3,-1.1,01,AR
1957,47.1,-2.3,01,AR
1958,48.6,-0.8,01,AR
1959,48.4,-1.0,01,AR
1960,47.7,-1.7,01,AR
1961,48,-1.4,01,AR
1962,46.1,-3.3,01,AR
1963,44.5,-4.9,01,AR
1964,53.2,3.8,01,AR
1965,53.8,4.4,01,AR
1966,43.7,-5.7,01,AR
1967,52.9,3.5,01,AR
1968,45.7,-3.7,01,AR
1969,49.8,0.4,01,AR
1970,44.4,-5.0,01,AR
1971,50.2,0.8,01,AR
1972,51.4,2.0,01,AR
1973,46.7,-2.7,01,AR
1974,48.6,-0.8,01,AR
1975,53.7,4.3,01,AR
1976,50.2,0.8,01,AR
1977,37.5,-11.9,01,AR
1978,37.7,-11.7,01,AR
1979,35.6,-13.8,01,AR
1980,49.4,0.0,01,AR
1981,49.7,0.3,01,AR
1982,46.7,-2.7,01,AR
1983,46.8,-2.6,01,AR
1984,44.8,-4.6,01,AR
1985,41.8,-7.6,01,AR
1986,54.8,5.4,01,AR
1987,48.2,-1.2,01,AR
1988,44.4,-5.0,01,AR
1989,54.6,5.2,01,AR
1990,56.5,7.1,01,AR
1991,44.6,-4.8,01,AR
1992,50.3,0.9,01,AR
1993,48.2,-1.2,01,AR
1994,45.2,-4.2,01,AR
1995,50.3,0.9,01,AR
1996,49.2,-0.2,01,AR
1997,48.3,-1.1,01,AR
1998,52.5,3.1,01,AR
1999,52.9,3.5,01,AR
2000,51.9,2.5,01,AR
2001,46.5,-2.9,01,AR
2002,53.5,4.1,01,AR
2003,47.3,-2.1,01,AR
2004,51.1,1.7,01,AR
2005,53.3,3.9,01,AR
2006,59.1,9.7,01,AR
2007,48.7,-0.7,01,AR
2008,49.3,-0.1,01,AR
2009,48.9,-0.5,01,AR
2010,45.4,-4.0,01,AR
2011,47.6,-1.8,01,AR
2012,55.9,6.5,01,AR
2013,51.6,2.2,01,AR
2014,47.4,-2.0,01,AR
2015,49.2,-0.2,01,AR
2016,49.4,0.0,01,AR
1895,43,-10.9,02,AR
1896,54.6,0.7,02,AR
1897,55.1,1.2,02,AR
1898,54.7,0.8,02,AR
1899,42,-11.9,02,AR
1900,50.4,-3.5,02,AR
1901,49.9,-4.0,02,AR
1902,42.5,-11.4,02,AR
1903,49.3,-4.6,02,AR
1904,53.7,-0.2,02,AR
1905,40.3,-13.6,02,AR
1906,52.4,-1.5,02,AR
1907,55.5,1.6,02,AR
1908,53.4,-0.5,02,AR
1909,58.4,4.5,02,AR
1910,49,-4.9,02,AR
1911,59.3,5.4,02,AR
1912,47.8,-6.1,02,AR
1913,49.4,-4.5,02,AR
1914,49.7,-4.2,02,AR
1915,54.2,0.3,02,AR
1916,53.4,-0.5,02,AR
1917,55.5,1.6,02,AR
1918,58.1,4.2,02,AR
1919,54.3,0.4,02,AR
1920,54.4,0.5,02,AR
1921,58.3,4.4,02,AR
1922,56.1,2.2,02,AR
1923,49.7,-4.2,02,AR
1924,51.9,-2.0,02,AR
1925,60.1,6.2,02,AR
1926,59,5.1,02,AR
1927,61.3,7.4,02,AR
1928,54.1,0.2,02,AR
1929,43.1,-10.8,02,AR
1930,61.9,8.0,02,AR
1931,57.7,3.8,02,AR
1932,62.3,8.4,02,AR
1933,51.3,-2.6,02,AR
1934,52.1,-1.8,02,AR
1935,56,2.1,02,AR
1936,45.9,-8.0,02,AR
1937,53.5,-0.4,02,AR
1938,59.4,5.5,02,AR
1939,53.8,-0.1,02,AR
1940,50.5,-3.4,02,AR
1941,49.9,-4.0,02,AR
1942,50.2,-3.7,02,AR
1943,60.2,6.3,02,AR
1944,57.5,3.6,02,AR
1945,53.3,-0.6,02,AR
1946,58.8,4.9,02,AR
1947,48.8,-5.1,02,AR
1948,49.5,-4.4,02,AR
1949,56.7,2.8,02,AR
1950,56.8,2.9,02,AR
1951,54.5,0.6,02,AR
1952,58.4,4.5,02,AR
1953,56.6,2.7,02,AR
1954,63.7,9.8,02,AR
1955,53.4,-0.5,02,AR
1956,55.2,1.3,02,AR
1957,58.1,4.2,02,AR
1958,46.1,-7.8,02,AR
1959,53.2,-0.7,02,AR
1960,47.8,-6.1,02,AR
1961,56.7,2.8,02,AR
1962,60,6.1,02,AR
1963,51.9,-2.0,02,AR
1964,51.5,-2.4,02,AR
1965,54.1,0.2,02,AR
1966,50.3,-3.6,02,AR
1967,52.1,-1.8,02,AR
1968,48.6,-5.3,02,AR
1969,51.7,-2.2,02,AR
1970,53.1,-0.8,02,AR
1971,53.2,-0.7,02,AR
1972,56.2,2.3,02,AR
1973,51.6,-2.3,02,AR
1974,57.1,3.2,02,AR
1975,52.6,-1.3,02,AR
1976,63.8,9.9,02,AR
1977,56.4,2.5,02,AR
1978,40.4,-13.5,02,AR
1979,45.6,-8.3,02,AR
1980,48.9,-5.0,02,AR
1981,55.2,1.3,02,AR
1982,48.9,-5.0,02,AR
1983,53.2,-0.7,02,AR
1984,57.9,4.0,02,AR
1985,47.3,-6.6,02,AR
1986,57.8,3.9,02,AR
1987,55.1,1.2,02,AR
1988,53,-0.9,02,AR
1989,45.8,-8.1,02,AR
1990,60.6,6.7,02,AR
1991,58.9,5.0,02,AR
1992,59.7,5.8,02,AR
1993,51.9,-2.0,02,AR
1994,54,0.1,02,AR
1995,56.1,2.2,02,AR
1996,57,3.1,02,AR
1997,54.8,0.9,02,AR
1998,56.2,2.3,02,AR
1999,61.1,7.2,02,AR
2000,61.2,7.3,02,AR
2001,55.5,1.6,02,AR
2002,53.6,-0.3,02,AR
2003,48.7,-5.2,02,AR
2004,50.3,-3.6,02,AR
2005,56.7,2.8,02,AR
2006,51.5,-2.4,02,AR
2007,51.4,-2.5,02,AR
2008,54.3,0.4,02,AR
2009,58.8,4.9,02,AR
2010,44.9,-9.0,02,AR
2011,54.2,0.3,02,AR
2012,56.7,2.8,02,AR
2013,53.3,-0.6,02,AR
2014,49.2,-4.7,02,AR
2015,46,-7.9,02,AR
2016,58.1,4.2,02,AR
1895,62.1,-0.6,03,AR
1896,58,-4.7,03,AR
1897,64.7,2.0,03,AR
1898,64.1,1.4,03,AR
1899,61.7,-1.0,03,AR
1900,62,-0.7,03,AR
1901,62.2,-0.5,03,AR
1902,62.7,0.0,03,AR
1903,63.4,0.7,03,AR
1904,66,3.3,03,AR
1905,67.5,4.8,03,AR
1906,53.2,-9.5,03,AR
1907,72.3,9.6,03,AR
1908,69.7,7.0,03,AR
1909,62.7,0.0,03,AR
1910,73.2,10.5,03,AR
1911,68,5.3,03,AR
1912,53.2,-9.5,03,AR
1913,60.4,-2.3,03,AR
1914,59.8,-2.9,03,AR
1915,50.1,-12.6,03,AR
1916,64.8,2.1,03,AR
1917,63.1,0.4,03,AR
1918,69.9,7.2,03,AR
1919,64.2,1.5,03,AR
1920,61.5,-1.2,03,AR
1921,71.1,8.4,03,AR
1922,60.7,-2.0,03,AR
1923,60.5,-2.2,03,AR
1924,55.7,-7.0,03,AR
1925,67.8,5.1,03,AR
1926,57.8,-4.9,03,AR
1927,62.1,-0.6,03,AR
1928,63.3,0.6,03,AR
1929,65.8,3.1,03,AR
1930,61,-1.7,03,AR
1931,56.7,-6.0,03,AR
1932,58.6,-4.1,03,AR
1933,62.9,0.2,03,AR
1934,61.6,-1.1,03,AR
1935,69.1,6.4,03,AR
1936,69.1,6.4,03,AR
1937,58.6,-4.1,03,AR
1938,71,8.3,03,AR
1939,66.8,4.1,03,AR
1940,63.6,0.9,03,AR
1941,57.9,-4.8,03,AR
1942,64.6,1.9,03,AR
1943,57.8,-4.9,03,AR
1944,61.8,-0.9,03,AR
1945,69.2,6.5,03,AR
1946,67.9,5.2,03,AR
1947,55.3,-7.4,03,AR
1948,60.8,-1.9,03,AR
1949,61.4,-1.3,03,AR
1950,60.4,-2.3,03,AR
1951,62.4,-0.3,03,AR
1952,61.3,-1.4,03,AR
1953,67.2,4.5,03,AR
1954,62.3,-0.4,03,AR
1955,64,1.3,03,AR
1956,62.9,0.2,03,AR
1957,59.5,-3.2,03,AR
1958,53.1,-9.6,03,AR
1959,63.5,0.8,03,AR
1960,49.9,-12.8,03,AR
1961,64.4,1.7,03,AR
1962,58.1,-4.6,03,AR
1963,69.3,6.6,03,AR
1964,63.7,1.0,03,AR
1965,52.9,-9.8,03,AR
1966,64.8,2.1,03,AR
1967,70.1,7.4,03,AR
1968,61.3,-1.4,03,AR
1969,55.6,-7.1,03,AR
1970,56.3,-6.4,03,AR
1971,59.9,-2.8,03,AR
1972,65.3,2.6,03,AR
1973,65.4,2.7,03,AR
1974,68.1,5.4,03,AR
1975,57.2,-5.5,03,AR
1976,66.2,3.5,03,AR
1977,66.7,4.0,03,AR
1978,58.4,-4.3,03,AR
1979,63,0.3,03,AR
1980,58.6,-4.1,03,AR
1981,63,0.3,03,AR
1982,65.8,3.1,03,AR
1983,60.9,-1.8,03,AR
1984,59.3,-3.4,03,AR
1985,66.3,3.6,03,AR
1986,67.7,5.0,03,AR
1987,64.6,1.9,03,AR
1988,62.7,0.0,03,AR
1989,63,0.3,03,AR
1990,63,0.3,03,AR
1991,66,3.3,03,AR
1992,64.3,1.6,03,AR
1993,59.4,-3.3,03,AR
1994,64.4,1.7,03,AR
1995,64.4,1.7,03,AR
1996,58,-4.7,03,AR
1997,67.2,4.5,03,AR
1998,59.3,-3.4,03,AR
1999,59.7,-3.0,03,AR
2000,66,3.3,03,AR
2001,57.9,-4.8,03,AR
2002,59.1,-3.6,03,AR
2003,62.9,0.2,03,AR
2004,67.2,4.5,03,AR
2005,62,-0.7,03,AR
2006,64.9,2.2,03,AR
2007,71.7,9.0,03,AR
2008,63.7,1.0,03,AR
2009,63.4,0.7,03,AR
2010,62.2,-0.5,03,AR
2011,63.3,0.6,03,AR
2012,74,11.3,03,AR
2013,57.5,-5.2,03,AR
2014,58.8,-3.9,03,AR
2015,59.1,-3.6,03,AR
1895,74.5,2.4,04,AR
1896,77.9,5.8,04,AR
1897,71.2,-0.9,04,AR
1898,69,-3.1,04,AR
1899,70.1,-2.0,04,AR
1900,73,0.9,04,AR
1901,68.9,-3.2,04,AR
1902,71.6,-0.5,04,AR
1903,71.4,-0.7,04,AR
1904,66.9,-5.2,04,AR
1905,69.8,-2.3,04,AR
1906,74.9,2.8,04,AR
1907,64.2,-7.9,04,AR
1908,73.1,1.0,04,AR
1909,71.7,-0.4,04,AR
1910,70.2,-1.9,04,AR
1911,70.3,-1.8,04,AR
1912,71.1,-1.0,04,AR
1913,71.9,-0.2,04,AR
1914,70.8,-1.3,04,AR
1915,74.8,2.7,04,AR
1916,69.6,-2.5,04,AR
1917,71.2,-0.9,04,AR
1918,70.2,-1.9,04,AR
1919,72.7,0.6,04,AR
1920,70.2,-1.9,04,AR
1921,70.6,-1.5,04,AR
1922,73.5,1.4,04,AR
1923,72.1,0.0,04,AR
1924,72.2,0.1,04,AR
1925,77.8,5.7,04,AR
1926,69.7,-2.4,04,AR
1927,74.7,2.6,04,AR
1928,67.1,-5.0,04,AR
1929,73.1,1.0,04,AR
1930,76.9,4.8,04,AR
1931,70.4,-1.7,04,AR
1932,74.9,2.8,04,AR
1933,71.5,-0.6,04,AR
1934,73.6,1.5,04,AR
1935,69.5,-2.6,04,AR
1936,72.6,0.5,04,AR
1937,72.7,0.6,04,AR
1938,72.1,0.0,04,AR
1939,70.1,-2.0,04,AR
1940,70.5,-1.6,04,AR
1941,74.2,2.1,04,AR
1942,73.3,1.2,04,AR
1943,74.5,2.4,04,AR
1944,70.2,-1.9,04,AR
1945,72.9,0.8,04,AR
1946,75.9,3.8,04,AR
1947,72.4,0.3,04,AR
1948,78,5.9,04,AR
1949,70.6,-1.5,04,AR
1950,69.6,-2.5,04,AR
1951,69.3,-2.8,04,AR
1952,69.3,-2.8,04,AR
1953,69.3,-2.8,04,AR
1954,77.5,5.4,04,AR
1955,76.1,4.0,04,AR
1956,71.2,-0.9,04,AR
1957,71.6,-0.5,04,AR
1958,70.2,-1.9,04,AR
1959,71.7,-0.4,04,AR
1960,75.1,3.0,04,AR
1961,69.6,-2.5,04,AR
1962,69.7,-2.4,04,AR
1963,74.8,2.7,04,AR
1964,74.5,2.4,04,AR
1965,77.7,5.6,04,AR
1966,71.6,-0.5,04,AR
1967,75.6,3.5,04,AR
1968,71.9,-0.2,04,AR
1969,72.5,0.4,04,AR
1970,74.2,2.1,04,AR
1971,73.3,1.2,04,AR
1972,74,1.9,04,AR
1973,67.2,-4.9,04,AR
1974,73.2,1.1,04,AR
1975,70.9,-1.2,04,AR
1976,73.1,1.0,04,AR
1977,75.6,3.5,04,AR
1978,75.3,3.2,04,AR
1979,71.1,-1.0,04,AR
1980,71.1,-1.0,04,AR
1981,78.1,6.0,04,AR
1982,68.1,-4.0,04,AR
1983,64.7,-7.4,04,AR
1984,69.8,-2.3,04,AR
1985,74.1,2.0,04,AR
1986,73.9,1.8,04,AR
1987,74.9,2.8,04,AR
1988,73.4,1.3,04,AR
1989,73.4,1.3,04,AR
1990,71.1,-1.0,04,AR
1991,72.8,0.7,04,AR
1992,72.5,0.4,04,AR
1993,66.6,-5.5,04,AR
1994,75.3,3.2,04,AR
1995,72.1,0.0,04,AR
1996,71,-1.1,04,AR
1997,67.4,-4.7,04,AR
1998,71.8,-0.3,04,AR
1999,74,1.9,04,AR
2000,70.9,-1.2,04,AR
2001,76.5,4.4,04,AR
2002,74.7,2.6,04,AR
2003,74.4,2.3,04,AR
2004,72.1,0.0,04,AR
2005,72.7,0.6,04,AR
2006,78.6,6.5,04,AR
2007,69.3,-2.8,04,AR
2008,70.2,-1.9,04,AR
2009,70.8,-1.3,04,AR
2010,75.7,3.6,04,AR
2011,75.6,3.5,04,AR
2012,75.9,3.8,04,AR
2013,70.3,-1.8,04,AR
2014,71.2,-0.9,04,AR
2015,72.8,0.7,04,AR
1895,79.5,-0.4,05,AR
1896,85.2,5.3,05,AR
1897,79.7,-0.2,05,AR
1898,83,3.1,05,AR
1899,82.1,2.2,05,AR
1900,80.2,0.3,05,AR
1901,80,0.1,05,AR
1902,83.7,3.8,05,AR
1903,76.8,-3.1,05,AR
1904,78.3,-1.6,05,AR
1905,79.1,-0.8,05,AR
1906,80.2,0.3,05,AR
1907,73.8,-6.1,05,AR
1908,79.5,-0.4,05,AR
1909,77.5,-2.4,05,AR
1910,76.4,-3.5,05,AR
1911,83.6,3.7,05,AR
1912,80.3,0.4,05,AR
1913,80.3,0.4,05,AR
1914,80.2,0.3,05,AR
1915,80.6,0.7,05,AR
1916,82.5,2.6,05,AR
1917,74.6,-5.3,05,AR
1918,83.1,3.2,05,AR
1919,75.9,-4.0,05,AR
1920,80.1,0.2,05,AR
1921,81.6,1.7,05,AR
1922,80.6,0.7,05,AR
1923,76.9,-3.0,05,AR
1924,76.5,-3.4,05,AR
1925,80.3,0.4,05,AR
1926,82,2.1,05,AR
1927,81.4,1.5,05,AR
1928,81.1,1.2,05,AR
1929,77.7,-2.2,05,AR
1930,78.9,-1.0,05,AR
1931,76.5,-3.4,05,AR
1932,81,1.1,05,AR
1933,82.1,2.2,05,AR
1934,82.7,2.8,05,AR
1935,76.4,-3.5,05,AR
1936,82.9,3.0,05,AR
1937,82.5,2.6,05,AR
1938,80.7,0.8,05,AR
1939,80.6,0.7,05,AR
1940,78.9,-1.0,05,AR
1941,82.9,3.0,05,AR
1942,79.1,-0.8,05,AR
1943,81.7,1.8,05,AR
1944,80.7,0.8,05,AR
1945,77.5,-2.4,05,AR
1946,76.4,-3.5,05,AR
1947,78.9,-1.0,05,AR
1948,79.7,-0.2,05,AR
1949,83,3.1,05,AR
1950,80.1,0.2,05,AR
